original_movieId,reindexed_movieId,title,genres
144620,8009,Goosebumps (2015),Adventure|Comedy|Horror
144714,8010,The Perfect Guy (2015),Drama|Thriller
144716,8011,Rock the Kasbah (2015),Comedy
145150,8012,The Dressmaker (2015),Comedy|Drama|Thriller
146688,8013,Solace (2015),Fantasy|Mystery|Thriller
146730,8014,Lost in the Sun (2015),Action|Drama|Thriller
148482,8015,Truth (2015),Drama
148592,8016,Just Jim (2015),Comedy
148709,8017,Mojave (2015),Thriller
149590,8018,Standoff (2016),Thriller
149612,8019,Swelter (2014),Action|Drama|Thriller
150401,8020,Close Range (2015),Action|Crime
150604,8021,Moonwalkers (2015),Comedy
151315,8022,Ride Along 2 (2016),Action|Comedy
151317,8023,Maggie's Plan (2015),Comedy
151501,8024,Exposed (2016),Drama
151559,8025,Frankenstein (2015),Horror|Thriller
151653,8026,Welcome to Happiness (2015),Comedy|Drama|Fantasy
151745,8027,Reptilicus (1961),Horror|Sci-Fi
151777,8028,The Finest Hours (2016),Drama|Thriller
152085,8029,Desierto (2016),Drama
152105,8030,Dad's Army (1971),Comedy
152658,8031,Santa's Little Helper (2015),Children
154065,8032,Dad's Army (2016),Comedy
155358,8033,Camino (2016),Action|Adventure|Thriller
155659,8034,Florence Foster Jenkins (2016),Comedy|Drama
155743,8035,My Big Fat Greek Wedding 2 (2016),Comedy
155892,8036,Me Him Her (2015),Comedy
156553,8037,Zoom (2015),Animation|Comedy|Drama
156706,8038,The Trust (2016),Crime|Thriller
157122,8039,The Man Who Knew Infinity (2016),Drama
157130,8040,Despite the Falling Snow (2016),Drama|Romance|Thriller
157172,8041,Wizards of the Lost Kingdom II (1989),Action|Fantasy
157200,8042,Money Monster (2016),Drama|Thriller
157270,8043,Barbershop: The Next Cut (2016),Comedy
157340,8044,The Angry Birds Movie (2016),Animation|Comedy
157407,8045,I Am Wrath (2016),Action|Crime|Drama|Thriller
157432,8046,Precious Cargo (2016),Action|Crime
158022,8047,Kicking Off (2016),Comedy
158956,8048,Kill Command (2016),Action|Horror|Sci-Fi
159077,8049,The Meddler (2016),Comedy|Drama
159193,8050,Café Society (2016),Comedy|Drama|Romance
159690,8051,Teenage Mutant Ninja Turtles: Out of the Shadows (2016),Action|Adventure|Comedy
160440,8052,The Maid's Room (2014),Thriller
160573,8053,Pete's Dragon (2016),Adventure|Children|Fantasy
160646,8054,Goat (2016),Drama
160730,8055,The Adderall Diaries (2015),Action|Drama|Thriller
161290,8056,Vigilante Diaries (2016),Action
161830,8057,Body (2015),Drama|Horror|Thriller
161918,8058,Sharknado 4: The 4th Awakens (2016),Action|Adventure|Horror|Sci-Fi
162828,8059,Imperium (2016),Crime|Drama|Thriller
164375,8060,All Roads Lead to Rome (2016),Comedy
164647,8061,Dirty 30 (2016),Comedy|Romance
164753,8062,Anything for Love (2016),Romance
165075,8063,London Town (2016),Drama
165139,8064,Wild Oats (2016),Comedy
165343,8065,The Rocky Horror Picture Show: Let's Do the Time Warp Again (2016),Comedy|Horror|Sci-Fi|Thriller
165347,8066,Jack Reacher: Never Go Back (2016),Action|Crime|Drama|Mystery|Thriller
168350,8067,100 Streets (2016),Drama
168456,8068,Mercury Plains (2016),Action|Adventure|Drama
169180,8069,American Fable (2017),Thriller
173751,8070,Tiger Raid (2016),Thriller
3568,8071,Smiling Fish and Goat on Fire (1999),Comedy|Romance
2839,8072,West Beirut (West Beyrouth) (1998),Drama
3240,8073,"Big Tease, The (1999)",Comedy
3241,8074,"Cup, The (Phörpa) (1999)",Comedy
3756,8075,"Golden Bowl, The (2000)",Drama
3787,8076,Shower (Xizao) (1999),Comedy
1341,8077,Burnt Offerings (1976),Horror
706,8078,Sunset Park (1996),Drama
89039,8079,Another Earth (2011),Drama|Romance|Sci-Fi
1757,8080,Fallen Angels (Duo luo tian shi) (1995),Drama|Romance
2677,8081,Buena Vista Social Club (1999),Documentary|Musical
3859,8082,"Eyes of Tammy Faye, The (2000)",Documentary
3989,8083,One Day in September (1999),Documentary
4236,8084,Keep the River on Your Right: A Modern Cannibal Tale (2000),Documentary
4863,8085,Female Trouble (1975),Comedy|Crime
4977,8086,Kandahar (Safar e Ghandehar) (2001),Drama
5205,8087,Motel Hell (1980),Comedy|Horror
5212,8088,"Octagon, The (1980)",Action
5224,8089,Promises (2001),Documentary
5239,8090,Rude Boy (1980),Documentary|Drama
5986,8091,Fat City (1972),Drama
6064,8092,"Harder They Fall, The (1956)",Drama|Film-Noir
6466,8093,Mississippi Masala (1991),Drama|Romance
6528,8094,Start the Revolution Without Me (1970),Comedy
6611,8095,Umberto D. (1952),Drama
6775,8096,Life and Debt (2001),Documentary
6935,8097,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary
6945,8098,My Architect: A Son's Journey (2003),Documentary
6966,8099,Darkman (1990),Action|Crime|Fantasy|Sci-Fi|Thriller
7181,8100,Ship of Fools (1965),Drama
7620,8101,Monster in a Box (1992),Comedy|Drama
7767,8102,"Best of Youth, The (La meglio gioventù) (2003)",Drama
7786,8103,Genghis Blues (1999),Documentary
7920,8104,Desperate Living (1977),Comedy|Crime
8620,8105,"Exterminating Angel, The (Ángel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery
8848,8106,"Vitelloni, I (a.k.a. The Young and the Passionate) (1953)",Drama
26359,8107,1900 (Novecento) (1976),Drama|War
26838,8108,"Snapper, The (1993)",Comedy|Drama
27563,8109,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical
32582,8110,"Wild Parrots of Telegraph Hill, The (2003)",Documentary
38198,8111,Darwin's Nightmare (2004),Documentary
45382,8112,Down in the Valley (2005),Drama|Romance
46855,8113,Army of Shadows (L'armée des ombres) (1969),Action|Drama|Thriller|War
55156,8114,"Unreasonable Man, An (2006)",Documentary
58191,8115,Taxi to the Dark Side (2007),Documentary
67665,8116,Anvil! The Story of Anvil (2008),Documentary|Musical
71640,8117,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),Documentary
82857,8118,Sweetgrass (2009),Adventure|Documentary|Western
89090,8119,Bill Cunningham New York (2011),Documentary
100556,8120,"Act of Killing, The (2012)",Documentary
103107,8121,20 Feet from Stardom (Twenty Feet from Stardom) (2013),Documentary
105835,8122,"Double, The (2013)",Comedy|Drama|Thriller
109161,8123,Venus in Fur (La Vénus à la fourrure) (2013),Drama
148982,8124,Devil Dog: The Hound of Hell (1978),Horror
151311,8125,Wiener-Dog (2016),Comedy
152711,8126,Who Killed Chea Vichea? (2010),Documentary
160644,8127,Indignation (2016),Drama
162414,8128,Moonlight,Drama
164655,8129,Gimme Danger (2016),Documentary
167064,8130,I Am Not Your Negro (2017),Documentary
179813,8131,LBJ (2017),Drama
183199,8132,Quest (2017),Documentary
183317,8133,Patti Rocks (1988),Comedy|Drama
184721,8134,First Reformed (2017),Drama|Thriller
187717,8135,Won't You Be My Neighbor? (2018),Documentary
188189,8136,Sorry to Bother You (2018),Comedy|Fantasy|Sci-Fi
189713,8137,BlacKkKlansman (2018),Comedy|Crime|Drama
56169,8138,Awake (2007),Drama|Thriller
59738,8139,All the Boys Love Mandy Lane (2006),Horror|Mystery|Thriller
60832,8140,Pathology (2008),Crime|Horror|Thriller
74530,8141,Percy Jackson & the Olympians: The Lightning Thief (2010),Adventure|Fantasy
74580,8142,"Spy Next Door, The (2010)",Action|Children|Comedy
90384,8143,Behind Enemy Lines II: Axis of Evil (2006),Action|Thriller|War
3723,8144,Hamlet (1990),Drama
2493,8145,"Harmonists, The (1997)",Drama
451,8146,Flesh and Bone (1993),Drama|Mystery|Romance
1180,8147,Hear My Song (1991),Comedy
3405,8148,"Night to Remember, A (1958)",Action|Drama
3619,8149,"Hollywood Knights, The (1980)",Comedy
3658,8150,Quatermass and the Pit (1967),Horror|Sci-Fi
3832,8151,"Black Sabbath (Tre volti della paura, I) (1963)",Horror
96,8152,In the Bleak Midwinter (1995),Comedy|Drama
488,8153,M. Butterfly (1993),Drama|Romance
638,8154,Jack and Sarah (1995),Romance
907,8155,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
929,8156,Foreign Correspondent (1940),Drama|Film-Noir|Mystery|Thriller
956,8157,Penny Serenade (1941),Drama|Romance
959,8158,Of Human Bondage (1934),Drama
970,8159,Beat the Devil (1953),Adventure|Comedy|Crime|Drama|Romance
976,8160,"Farewell to Arms, A (1932)",Romance|War
982,8161,Picnic (1955),Drama
993,8162,Infinity (1996),Drama
1068,8163,Crossfire (1947),Crime|Film-Noir
1398,8164,In Love and War (1996),Romance|War
1413,8165,"Whole Wide World, The (1996)",Drama
1423,8166,Hearts and Minds (1996),Drama
1496,8167,Anna Karenina (1997),Drama|Romance
1507,8168,Paradise Road (1997),Drama|War
1629,8169,"MatchMaker, The (1997)",Comedy|Romance
1650,8170,Washington Square (1997),Drama
1893,8171,Beyond Silence (Jenseits der Stille) (1996),Drama
1902,8172,Dream for an Insomniac (1996),Drama|Romance
1913,8173,Picnic at Hanging Rock (1975),Drama|Mystery
1926,8174,"Broadway Melody, The (1929)",Musical
1928,8175,Cimarron (1931),Drama|Western
1932,8176,"Great Ziegfeld, The (1936)",Drama|Musical
1933,8177,"Life of Emile Zola, The (1937)",Drama
1940,8178,Gentleman's Agreement (1947),Drama
2177,8179,Family Plot (1976),Comedy|Thriller
2179,8180,Topaz (1969),Thriller
2180,8181,Torn Curtain (1966),Thriller
2185,8182,I Confess (1953),Thriller
2187,8183,Stage Fright (1950),Mystery|Romance|Thriller
2201,8184,"Paradine Case, The (1947)",Drama
2211,8185,Secret Agent (1936),Thriller
2611,8186,"Winslow Boy, The (1999)",Drama
2612,8187,Mildred Pierce (1945),Drama|Film-Noir
2652,8188,"Curse of Frankenstein, The (1957)",Horror
2697,8189,My Son the Fanatic (1997),Comedy|Drama|Romance
2743,8190,Native Son (1986),Drama
2757,8191,Frances (1982),Drama
2801,8192,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance
2927,8193,Brief Encounter (1946),Drama|Romance
2929,8194,Reds (1981),Drama|Romance
2930,8195,Return with Honor (1998),Documentary
3109,8196,"River, The (1984)",Drama
3112,8197,'night Mother (1986),Drama
3125,8198,"End of the Affair, The (1999)",Drama
3135,8199,"Great Santini, The (1979)",Drama
3211,8200,"Cry in the Dark, A (1988)",Drama
3281,8201,"Brandon Teena Story, The (1998)",Documentary
3475,8202,"Place in the Sun, A (1951)",Drama|Romance
3609,8203,Regret to Inform (1998),Documentary
3641,8204,"Woman of Paris, A (1923)",Drama
3714,8205,Clara's Heart (1988),Drama
3715,8206,Burglar (1987),Comedy|Crime
3739,8207,Trouble in Paradise (1932),Comedy|Romance
3789,8208,"Pawnbroker, The (1964)",Drama
3816,8209,"Official Story, The (La historia oficial) (1985)",Drama
3870,8210,Our Town (1940),Drama
3965,8211,"Strange Love of Martha Ivers, The (1946)",Drama|Film-Noir
3966,8212,Detour (1945),Crime|Film-Noir
4046,8213,Friendly Persuasion (1956),Drama
4080,8214,Baby Boom (1987),Comedy
4113,8215,"Glass Menagerie, The (1987)",Drama
4129,8216,Made in Heaven (1987),Fantasy|Romance
4164,8217,"Caveman's Valentine, The (2001)",Drama
4171,8218,Long Night's Journey Into Day (2000),Documentary
4184,8219,"Bishop's Wife, The (1947)",Comedy|Drama|Romance
4189,8220,"Greatest Story Ever Told, The (1965)",Drama
4204,8221,Losin' It (1983),Comedy
4218,8222,River's Edge (1986),Crime|Drama
4292,8223,Norma Rae (1979),Drama
4296,8224,Love Story (1970),Drama|Romance
4433,8225,Written on the Wind (1956),Drama
4484,8226,Camille Claudel (1988),Drama
4495,8227,Crossing Delancey (1988),Comedy|Romance
4521,8228,Little Nikita (1988),Drama
4578,8229,Chances Are (1989),Comedy|Romance
4589,8230,Eddie and the Cruisers (1983),Drama|Musical|Mystery
4635,8231,Pink Cadillac (1989),Action|Comedy|Drama
4704,8232,Hatari! (1962),Adventure|Comedy
4769,8233,Into the Arms of Strangers: Stories of the Kindertransport (2000),Documentary
4796,8234,"Grass Is Greener, The (1960)",Comedy|Romance
4798,8235,Indiscreet (1958),Comedy|Romance
4801,8236,"Little Foxes, The (1941)",Drama
4804,8237,Pocketful of Miracles (1961),Comedy|Drama
4860,8238,Making the Grade (1984),Comedy
4871,8239,Focus (2001),Drama
4970,8240,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama
4998,8241,"Defiant Ones, The (1958)",Adventure|Crime|Drama|Thriller
5007,8242,Topkapi (1964),Adventure|Comedy|Thriller
5012,8243,Yentl (1983),Drama|Musical|Romance
5077,8244,Cousins (1989),Comedy|Romance
5114,8245,"Bad and the Beautiful, The (1952)",Drama
5116,8246,Designing Woman (1957),Comedy
5168,8247,Royal Wedding (1951),Comedy|Musical|Romance
5213,8248,"Oh, God! Book II (1980)",Comedy
5231,8249,Road to Morocco (1942),Comedy
5311,8250,"Watcher in the Woods, The (1980)",Children|Horror|Mystery|Thriller
5353,8251,Butterflies Are Free (1972),Comedy|Drama
5375,8252,"Harvey Girls, The (1946)",Comedy|Musical|Western
5384,8253,I Want to Live! (1958),Crime|Drama
5440,8254,She Wore a Yellow Ribbon (1949),Western
5455,8255,"Object of Beauty, The (1991)",Comedy|Drama
5512,8256,Secret Ballot (Raye makhfi) (2001),Comedy
5525,8257,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance
5581,8258,Betsy's Wedding (1990),Comedy
5601,8259,"Yearling, The (1946)",Children|Drama
5602,8260,"Ladykillers, The (1955)",Comedy|Crime
5604,8261,"Man in the White Suit, The (1951)",Comedy|Sci-Fi
5629,8262,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical
5649,8263,Horror of Dracula (Dracula) (1958),Horror
5694,8264,Staying Alive (1983),Comedy|Drama|Musical
5755,8265,Happy Birthday to Me (1981),Horror|Mystery
5771,8266,My Bloody Valentine (1981),Drama|Horror|Thriller
5799,8267,Exodus (1960),Drama|Romance|War
5801,8268,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War
5802,8269,"World of Henry Orient, The (1964)",Comedy
5826,8270,Rio Grande (1950),Romance|Western
5836,8271,Houseboat (1958),Comedy|Romance
5863,8272,Take This Job and Shove It (1981),Comedy
5875,8273,Personal Velocity (2002),Drama
5963,8274,"Children's Hour, The (1961)",Drama
6020,8275,Alice Adams (1935),Comedy|Drama
6031,8276,Imitation of Life (1959),Drama|Romance
6042,8277,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Documentary
6090,8278,Kiss Me Goodbye (1982),Comedy
6101,8279,Missing (1982),Drama|Mystery|Thriller
6163,8280,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller
6178,8281,"Patch of Blue, A (1965)",Drama|Romance
6181,8282,"Red Badge of Courage, The (1951)",Drama|War
6201,8283,Lady Jane (1986),Drama|Romance
6225,8284,King of Kings (1961),Drama
6228,8285,"Talk of the Town, The (1942)",Comedy|Romance|Thriller
6232,8286,Born Free (1966),Adventure|Children|Drama
6245,8287,Sweet Charity (1969),Comedy|Drama|Musical|Romance
6273,8288,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance
6289,8289,Ghosts of the Abyss (2003),Documentary|IMAX
6336,8290,Marooned in Iraq (Gomgashtei dar Aragh) (2002),Drama
6357,8291,High Society (1956),Comedy|Musical|Romance
6376,8292,Respiro (2002),Comedy|Drama
6382,8293,Together (Han ni Zai Yiki) (2002),Drama
6390,8294,Silk Stockings (1957),Musical
6400,8295,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary
6407,8296,"Walk, Don't Run (1966)",Comedy|Romance
6422,8297,Shenandoah (1965),Drama|War|Western
6434,8298,"Objective, Burma! (1945)",War
6454,8299,Music Box (1989),Drama
6477,8300,"Song of Bernadette, The (1943)",Drama
6515,8301,You Only Live Once (1937),Crime|Film-Noir
6527,8302,Scaramouche (1952),Adventure|Romance
6545,8303,I Capture the Castle (2003),Drama|Romance
6581,8304,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery
6584,8305,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller
6592,8306,"Secret Lives of Dentists, The (2002)",Drama
6603,8307,"Double Life, A (1947)",Crime|Drama|Film-Noir
6609,8308,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama
6614,8309,I Love You to Death (1990),Comedy|Crime
6660,8310,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance
6667,8311,Waco: The Rules of Engagement (1997),Documentary
6732,8312,"Hello, Dolly! (1969)",Comedy|Musical|Romance
6768,8313,Luther (2003),Drama
6770,8314,My Life Without Me (2003),Drama|Romance
6772,8315,To Be and to Have (Être et avoir) (2002),Documentary
6788,8316,Angie (1994),Comedy|Drama|Romance
6837,8317,Love Affair (1939),Comedy|Drama|Romance
6909,8318,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller
6911,8319,"Jolson Story, The (1946)",Musical
6912,8320,You'll Never Get Rich (1941),Comedy|Musical|Romance
6948,8321,Tupac: Resurrection (2003),Documentary
6962,8322,OT: Our Town (2002),Documentary
6965,8323,Journeys with George (2002),Documentary
6970,8324,Desk Set (1957),Comedy|Romance
6982,8325,Forbidden Games (Jeux interdits) (1952),Drama|War
6984,8326,"Tale of Two Cities, A (1935)",Drama
6990,8327,The Great Train Robbery (1978),Action|Adventure|Comedy|Crime|Drama
7012,8328,Mr. Destiny (1990),Comedy|Fantasy
7019,8329,Project X (1987),Comedy|Drama
7049,8330,Flying Down to Rio (1933),Comedy|Musical|Romance
7051,8331,"What's New, Pussycat (1965)",Comedy
7052,8332,Mary of Scotland (1936),Drama
7053,8333,Roberta (1935),Comedy|Musical|Romance
7055,8334,Swing Time (1936),Comedy|Musical|Romance
7057,8335,"Midsummer Night's Dream, A (1935)",Comedy|Fantasy|Romance
7058,8336,Life with Father (1947),Comedy
7059,8337,National Velvet (1944),Children|Drama
7061,8338,Dark Victory (1939),Drama|Romance
7062,8339,Birdman of Alcatraz (1962),Drama
7070,8340,Red River (1948),Action|Adventure|Western
7073,8341,"Shot in the Dark, A (1964)",Comedy|Crime|Mystery
7074,8342,"Navigator, The (1924)",Comedy
7075,8343,"Court Jester, The (1956)",Adventure|Comedy|Musical
7079,8344,"Hunchback of Notre Dame, The (1939)",Drama
7082,8345,That Touch of Mink (1962),Comedy|Romance
7083,8346,Sweet Dreams (1985),Drama
7085,8347,Send Me No Flowers (1964),Comedy|Romance
7086,8348,Pygmalion (1938),Comedy|Drama
7092,8349,Anna Karenina (1935),Drama|Romance
7093,8350,"Front Page, The (1974)",Comedy
7141,8351,My Flesh and Blood (2003),Documentary
7167,8352,Japanese Story (2003),Drama
7177,8353,Osama (2003),Drama
7190,8354,Jane Eyre (1970),Drama
7211,8355,People Will Talk (1951),Comedy|Romance
7212,8356,I Was a Male War Bride (1949),Comedy|Romance
7217,8357,Dark Passage (1947),Crime|Drama|Film-Noir|Romance|Thriller
7219,8358,They Drive by Night (1940),Drama
7223,8359,D.O.A. (1950),Drama|Film-Noir|Mystery
7326,8360,"Reckoning, The (2004)",Crime|Drama
7357,8361,Peyton Place (1957),Drama|Romance
7382,8362,I'm Not Scared (Io non ho paura) (2003),Drama|Mystery|Thriller
7414,8363,Going in Style (1979),Comedy|Drama
7479,8364,Watch on the Rhine (1943),Drama
7560,8365,Fail-Safe (1964),Drama|Thriller|War
7572,8366,Wit (2001),Drama
7579,8367,Pride and Prejudice (1940),Comedy|Drama|Romance
7584,8368,Woman of the Year (1942),Comedy|Romance
7618,8369,Chaplin (1992),Drama
7702,8370,"Bells of St. Mary's, The (1945)",Drama
7705,8371,Pat and Mike (1952),Comedy|Romance
7713,8372,Cat People (1942),Drama|Horror|Romance|Thriller
7714,8373,Camelot (1967),Drama|Musical|Romance
7716,8374,"Lonely Guy, The (1984)",Comedy
7727,8375,Protocol (1984),Comedy
7772,8376,Undercurrent (1946),Film-Noir|Thriller
7789,8377,"11'09""01 - September 11 (2002)",Drama
7822,8378,Mogambo (1953),Adventure|Drama|Romance
7826,8379,"Secret Life of Walter Mitty, The (1947)",Comedy|Romance|Thriller
7831,8380,Another Thin Man (1939),Comedy|Crime|Drama|Mystery|Romance
7832,8381,"Thin Man Goes Home, The (1945)",Comedy|Crime|Mystery
7833,8382,Shadow of the Thin Man (1941),Comedy|Crime|Mystery
7835,8383,Song of the Thin Man (1947),Comedy|Crime|Drama|Musical|Mystery|Romance
7839,8384,Love Crazy (1941),Comedy
7840,8385,Gunga Din (1939),Adventure|Comedy|War
7882,8386,The Plague of the Zombies (1966),Horror
7883,8387,I Walked with a Zombie (1943),Drama|Horror
7888,8388,How to Succeed in Business Without Really Trying (1967),Comedy|Musical
7896,8389,Ride the High Country (1962),Adventure|Drama|Western
7900,8390,Frankenstein Must Be Destroyed (1969),Drama|Horror|Sci-Fi
7944,8391,"Night of the Iguana, The (1964)",Drama|Thriller
8019,8392,Dark Water (Honogurai mizu no soko kara) (2002),Drama|Horror|Mystery|Thriller
8057,8393,Sweet Bird of Youth (1962),Drama
8094,8394,Bad Day at Black Rock (1955),Drama|Thriller|Western
8125,8395,Sunrise: A Song of Two Humans (1927),Drama|Romance
8153,8396,Lust for Life (1956),Drama
8167,8397,Captain Blood (1935),Action|Adventure|Romance
8191,8398,Anne of the Thousand Days (1969),Drama
8232,8399,I Love You Again (1940),Comedy|Drama
8275,8400,College (1927),Comedy
8293,8401,Used People (1992),Comedy|Drama
8302,8402,"Front Page, The (1931)",Comedy|Drama|Romance
8331,8403,"Man Who Came to Dinner, The (1942)",Comedy
8336,8404,"Major and the Minor, The (1942)",Comedy|Romance
8338,8405,Black Narcissus (1947),Drama
8375,8406,"Hunting of the President, The (2004)",Documentary
8382,8407,Hello Again (1987),Comedy
8385,8408,Lover Come Back (1961),Comedy|Romance
8410,8409,Suddenly (1954),Crime|Drama|Film-Noir
8424,8410,"Divorcee, The (1930)",Drama|Romance
8446,8411,Sands of Iwo Jima (1949),Action|Drama|Romance|War
8450,8412,Anthony Adverse (1936),Adventure|Romance
8451,8413,Blackboard Jungle (1955),Drama
8458,8414,To Each His Own (1946),Drama
8459,8415,"Heiress, The (1949)",Drama|Romance
8461,8416,Dragon Seed (1944),Drama|War
8462,8417,Executive Suite (1954),Drama
8463,8418,Johnny Belinda (1948),Drama
8465,8419,Johnny Eager (1942),Crime|Drama|Film-Noir|Romance
8481,8420,Northwest Passage (1940),Action|Adventure|Drama|Romance|Thriller|Western
8482,8421,"Picture of Dorian Gray, The (1945)",Drama|Fantasy|Horror
8487,8422,Please Don't Eat the Daisies (1960),Children|Comedy|Musical
8492,8423,"Christmas Carol, A (Scrooge) (1951)",Drama|Fantasy
8502,8424,Show Boat (1951),Drama|Musical|Romance
8518,8425,Anna Christie (1930),Drama
8521,8426,Dr. Jekyll and Mr. Hyde (1931),Drama|Horror
8534,8427,Two Brothers (Deux frères) (2004),Adventure|Children|Drama
8575,8428,"Happenstance (Battement d'ailes du papillon, Le) (2001)",Comedy|Drama
8591,8429,"Philadelphia Experiment, The (1984)",Adventure|Drama|Sci-Fi
8611,8430,"Farmer's Daughter, The (1947)",Comedy
8617,8431,Butterfield 8 (1960),Drama
8650,8432,Long Day's Journey Into Night (1962),Drama
8684,8433,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",Adventure|Drama
8711,8434,Mr. Blandings Builds His Dream House (1948),Comedy
8712,8435,My Favorite Wife (1940),Comedy|Romance
8714,8436,Night and Day (1946),Drama|Musical
8730,8437,To End All Wars (2001),Action|Drama|War
8753,8438,Unprecedented: The 2000 Presidential Election (2002),Documentary
8754,8439,"Prime of Miss Jean Brodie, The (1969)",Drama
8771,8440,Sherlock Holmes: Terror by Night (1946),Crime|Mystery|Thriller
8773,8441,Sherlock Holmes and the Secret Weapon (1942),Crime|Mystery|Thriller
8774,8442,Sherlock Holmes: The Woman in Green (1945),Mystery
8778,8443,Sherlock Holmes: Dressed to Kill (1946),Crime|Mystery
8809,8444,Danny Deckchair (2003),Comedy|Romance
8813,8445,We Don't Live Here Anymore (2004),Drama
8875,8446,"Come Back, Little Sheba (1952)",Drama
8920,8447,"Country Girl, The (1954)",Drama
8921,8448,"Rose Tattoo, The (1955)",Drama|Romance
8938,8449,Tarnation (2003),Documentary
8943,8450,Being Julia (2004),Comedy|Drama
8955,8451,Undertow (2004),Crime|Drama|Thriller
8979,8452,Guerrilla: The Taking of Patty Hearst (2004),Documentary
8987,8453,Bush's Brain (2004),Documentary
8989,8454,Damn Yankees! (1958),Comedy|Musical
25752,8455,"Freshman, The (1925)",Comedy
25753,8456,Greed (1924),Drama
25757,8457,"Jazz Singer, The (1927)",Drama|Musical|Romance
25769,8458,"Steamboat Bill, Jr. (1928)",Comedy|Romance
25795,8459,Dinner at Eight (1933),Comedy|Drama|Romance
25826,8460,Libeled Lady (1936),Comedy|Romance
25850,8461,Holiday (1938),Comedy|Drama|Romance
25865,8462,"Letter, The (1940)",Drama|Film-Noir
25870,8463,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance
25927,8464,"Stranger, The (1946)",Drama|Film-Noir|Thriller
25940,8465,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery
25952,8466,"Letter to Three Wives, A (1949)",Comedy|Drama
25962,8467,King Solomon's Mines (1950),Action|Adventure|Romance
25996,8468,"Star Is Born, A (1954)",Drama|Musical
25999,8469,The Wild One (1953),Drama
26791,8470,Shining Through (1992),Drama|Romance|Thriller|War
26965,8471,"Boxer, The (1997)",Drama|Thriller
31030,8472,I Remember Mama (1948),Children|Drama
31083,8473,Man Trouble (1992),Comedy|Romance
31260,8474,Boys Town (1938),Drama
31694,8475,Bride & Prejudice (2004),Comedy|Musical|Romance
31903,8476,Zelary (2003),Drama|Romance
34359,8477,Georgy Girl (1966),Comedy
35015,8478,Duma (2005),Adventure|Drama
42740,8479,Looking for Comedy in the Muslim World (2005),Comedy
43333,8480,Water (2005),Drama|Romance
44511,8481,Unknown White Male (2005),Documentary
48741,8482,"U.S. vs. John Lennon, The (2006)",Documentary
49666,8483,Fur: An Imaginary Portrait of Diane Arbus (2006),Drama|Fantasy|Romance
50160,8484,Miss Potter (2006),Drama
50514,8485,After the Wedding (Efter brylluppet) (2006),Drama
53921,8486,"Mighty Heart, A (2007)",Drama|Thriller
55071,8487,No End in Sight (2007),Documentary
55687,8488,My Kid Could Paint That (2007),Documentary
56563,8489,Helvetica (2007),Documentary
3720,8490,Sunshine (1999),Drama
4454,8491,More (1998),Animation|Drama|Sci-Fi|IMAX
4557,8492,Tucker: The Man and His Dream (1988),Drama
4725,8493,Session 9 (2001),Horror|Thriller
5069,8494,Escaflowne: The Movie (Escaflowne) (2000),Action|Adventure|Animation|Drama|Fantasy
5348,8495,Hollywood Ending (2002),Comedy|Drama
6148,8496,White Dog (1982),Drama|Horror|Thriller
7335,8497,Pickup on South Street (1953),Film-Noir
8126,8498,Shock Corridor (1963),Drama
27537,8499,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi
31660,8500,Steamboy (Suchîmubôi) (2004),Action|Animation|Drama|Sci-Fi
42422,8501,Voices of a Distant Star (Hoshi no koe) (2003),Animation|Drama|Romance|Sci-Fi
68945,8502,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi
72308,8503,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi
78746,8504,Best Worst Movie (2009),Documentary
82242,8505,Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy
2362,8506,Glen or Glenda (1953),Drama
3428,8507,"Champ, The (1979)",Drama
